Code,Name,Market
030210,다올투자증권,KOSPI
100120,뷰웍스,KOSDAQ
005010,휴스틸,KOSPI
001470,삼부토건,KOSPI
064550,바이오니아,KOSDAQ
001460,BYC,KOSPI
0008Z0,에스엔시스,KOSDAQ
114190,강원에너지,KOSDAQ
044450,KSS해운,KOSPI
000540,흥국화재,KOSPI
000490,대동,KOSPI
0001A0,덕양에너젠,KOSDAQ
425040,티이엠씨,KOSDAQ
003720,삼영,KOSPI
0030R0,대신밸류리츠,KOSPI
028100,동아지질,KOSPI
023760,한국캐피탈,KOSDAQ
254490,미래반도체,KOSDAQ
002320,한진,KOSPI
237880,클리오,KOSDAQ
382900,범한퓨얼셀,KOSDAQ
200130,콜마비앤에이치,KOSDAQ GLOBAL
298830,슈어소프트테크,KOSDAQ
009680,모토닉,KOSPI
003650,미창석유,KOSPI
475400,씨메스로보틱스,KOSDAQ
005710,대원산업,KOSDAQ
000050,경방,KOSPI
034120,SBS,KOSPI
215000,골프존,KOSDAQ
462350,이노스페이스,KOSDAQ
001340,PKC,KOSPI
416180,신성에스티,KOSDAQ
243840,신흥에스이씨,KOSDAQ
035510,신세계 I&C,KOSPI
475560,더본코리아,KOSPI
307180,아이엘,KOSDAQ
272110,케이엔제이,KOSDAQ
033920,무학,KOSPI
241520,DSC인베스트먼트,KOSDAQ
900140,엘브이엠씨홀딩스,KOSPI
094480,갤럭시아머니트리,KOSDAQ
03473K,SK우,KOSPI
018310,삼목에스폼,KOSDAQ
017860,DS단석,KOSPI
199430,케이엔알시스템,KOSDAQ
290690,아리바이오홀딩스,KOSDAQ
001250,GS글로벌,KOSPI
000320,노루홀딩스,KOSPI
088260,이리츠코크렙,KOSPI
014940,오리엔탈정공,KOSDAQ
013580,계룡건설,KOSPI
011500,한농화성,KOSPI
035150,백산,KOSPI
126730,코칩,KOSDAQ
353810,이지바이오,KOSDAQ
950170,JTC,KOSDAQ
061090,세나테크놀로지,KOSDAQ
377190,디앤디플랫폼리츠,KOSPI
459510,나우로보틱스,KOSDAQ
067080,대화제약,KOSDAQ
051905,LG생활건강우,KOSPI
380540,옵티코어,KOSDAQ
099430,바이오플러스,KOSDAQ
064850,에프앤가이드,KOSDAQ
095500,미래나노텍,KOSDAQ
053300,한국정보인증,KOSDAQ
000650,천일고속,KOSPI
065680,우주일렉트로,KOSDAQ
206640,바디텍메드,KOSDAQ
036190,금화피에스시,KOSDAQ
049430,코메론,KOSDAQ
112290,와이씨켐,KOSDAQ
036710,심텍홀딩스,KOSDAQ
047920,HLB제약,KOSDAQ
058970,엠로,KOSDAQ
004980,성신양회,KOSPI
365270,큐라클,KOSDAQ
314930,바이오다인,KOSDAQ
003555,LG우,KOSPI
298000,효성화학,KOSPI
000480,CR홀딩스,KOSPI
217730,강스템바이오텍,KOSDAQ
123330,제닉,KOSDAQ
005960,동부건설,KOSPI
100250,진양홀딩스,KOSPI
037270,YG PLUS,KOSPI
039570,HDC랩스,KOSPI
450950,아스테라시스,KOSDAQ
388050,지투파워,KOSDAQ
053030,바이넥스,KOSDAQ
117580,대성에너지,KOSPI
078150,HB테크놀러지,KOSDAQ
484810,티엑스알로보틱스,KOSDAQ
024060,흥구석유,KOSDAQ
066620,국보디자인,KOSDAQ
126600,BGF에코머티리얼즈,KOSDAQ
304100,솔트룩스,KOSDAQ
080720,한국유니온제약,KOSDAQ
036560,KZ정밀,KOSDAQ
046120,오르비텍,KOSDAQ
004560,현대비앤지스틸,KOSPI
000390,SP삼화,KOSPI
032580,피델릭스,KOSDAQ
042420,네오위즈홀딩스,KOSDAQ
339770,교촌에프앤비,KOSPI
053210,스카이라이프,KOSPI
452450,피아이이,KOSDAQ
052330,코텍,KOSDAQ
013120,동원개발,KOSDAQ
003520,영진약품,KOSPI
256840,한국비엔씨,KOSDAQ
067290,JW신약,KOSDAQ
001630,종근당홀딩스,KOSPI
034810,해성산업,KOSDAQ
001130,대한제분,KOSPI
102460,이연제약,KOSPI
005160,동국산업,KOSDAQ
462860,더즌,KOSDAQ
194700,노바렉스,KOSDAQ
016580,환인제약,KOSPI
016790,현대사료,KOSDAQ
002420,우양피앤엘,KOSPI
094820,일진파워,KOSDAQ
102260,동성케미컬,KOSPI
003547,대신증권2우B,KOSPI
051160,지어소프트,KOSDAQ
095570,AJ네트웍스,KOSPI
143240,사람인,KOSDAQ
260870,SK시그넷,KONEX
192440,슈피겐코리아,KOSDAQ
134580,탑코미디어,KOSDAQ
033530,SJG세종,KOSPI
102940,코오롱생명과학,KOSDAQ
108380,대양전기공업,KOSDAQ
015230,대창단조,KOSPI
085910,네오티스,KOSDAQ
003610,방림,KOSPI
000140,하이트진로홀딩스,KOSPI
128820,대성산업,KOSPI
274090,켄코아에어로스페이스,KOSDAQ
115450,HLB테라퓨틱스,KOSDAQ
088800,에이스테크,KOSDAQ
230240,에치에프알,KOSDAQ
318060,그래피,KOSDAQ
084850,아이티엠반도체,KOSDAQ
417030,니어스랩,KOSDAQ
475040,스트라드비젼,KOSDAQ
077500,유니퀘스트,KOSPI
086670,비엠티,KOSDAQ
487570,HS효성,KOSPI
213500,한솔제지,KOSPI
264850,이랜시스,KOSDAQ
419530,SAMG엔터,KOSDAQ
199820,제일일렉트릭,KOSDAQ
082800,비보존 제약,KOSDAQ
012860,모베이스전자,KOSDAQ
314130,지놈앤컴퍼니,KOSDAQ
214180,헥토이노베이션,KOSDAQ
009470,삼화전기,KOSPI
083310,엘오티베큠,KOSDAQ
464080,에스오에스랩,KOSDAQ
003220,대원제약,KOSPI
002100,경농,KOSPI
194480,데브시스터즈,KOSDAQ
007860,서연,KOSPI
032940,원익,KOSDAQ
293780,압타바이오,KOSDAQ
000300,DH오토넥스,KOSPI
403850,더핑크퐁컴퍼니,KOSDAQ
016450,한세예스24홀딩스,KOSPI
054210,이랜텍,KOSDAQ
234080,JW생명과학,KOSPI
083930,아바코,KOSDAQ
308430,셀비온,KOSDAQ
270660,에브리봇,KOSDAQ
176750,듀켐바이오,KOSDAQ
000700,유수홀딩스,KOSPI
489460,바이오비쥬,KOSDAQ
092130,이크레더블,KOSDAQ
0015G0,그린광학,KOSDAQ
405100,큐알티,KOSDAQ
049630,재영솔루텍,KOSDAQ
002150,도화엔지니어링,KOSPI
143160,아이디스,KOSDAQ
0015N0,아로마티카,KOSDAQ
014710,사조씨푸드,KOSPI
025560,미래산업,KOSPI
204610,티쓰리,KOSDAQ
138610,나이벡,KOSDAQ
357550,석경에이티,KOSDAQ
104480,티케이케미칼,KOSDAQ
241590,화승엔터프라이즈,KOSPI
080160,모두투어,KOSDAQ
122990,와이솔,KOSDAQ
355150,코스텍시스,KOSDAQ
000520,삼일제약,KOSPI
003460,유화증권,KOSPI
086820,바이오솔루션,KOSDAQ
478340,나라스페이스테크놀로지,KOSDAQ
038390,레드캡투어,KOSDAQ
245620,EDGC,KOSDAQ
123860,아나패스,KOSDAQ
118990,모트렉스,KOSDAQ
950140,잉글우드랩,KOSDAQ
234690,녹십자웰빙,KOSDAQ
039830,오로라,KOSDAQ
013890,지누스,KOSPI
402030,코난테크놀로지,KOSDAQ
024800,유성티엔에스,KOSDAQ
263860,지니언스,KOSDAQ
382800,지앤비에스 에코,KOSDAQ
372170,윤성에프앤씨,KOSDAQ
0082N0,카나프테라퓨틱스,KOSDAQ
340450,지씨지놈,KOSDAQ
032620,GC메디아이,KOSDAQ
474650,링크솔루션,KOSDAQ
000860,강남제비스코,KOSPI
041920,메디아나,KOSDAQ
289080,SV인베스트먼트,KOSDAQ
123410,코리아에프티,KOSDAQ
068790,DMS,KOSDAQ
036170,에이치엠넥스,KOSDAQ
119830,아이텍,KOSDAQ
101530,해태제과식품,KOSPI
126700,하이비젼시스템,KOSDAQ
413630,씨피시스템,KOSDAQ
149950,아바텍,KOSDAQ
460850,동국씨엠,KOSPI
002170,SYTS,KOSPI
264450,유비쿼스,KOSDAQ
418550,제이오,KOSDAQ
260970,에스앤디,KOSDAQ
066410,버킷스튜디오,KOSDAQ
039860,나노엔텍,KOSDAQ
0007C0,아크릴,KOSDAQ
119610,인터로조,KOSDAQ
023910,대한약품,KOSDAQ
093190,빅솔론,KOSDAQ
072870,메가스터디,KOSDAQ
013990,아가방컴퍼니,KOSDAQ
004380,삼익THK,KOSPI
006805,미래에셋증권우,KOSPI
488280,에스투더블유,KOSDAQ
090350,노루페인트,KOSPI
222040,코스맥스엔비티,KOSDAQ
400760,NH올원리츠,KOSPI
388790,라이콤,KOSDAQ
054800,아이디스홀딩스,KOSDAQ
011040,경동제약,KOSDAQ
001780,알루코,KOSPI
007330,푸른저축은행,KOSDAQ
205500,넥써쓰,KOSDAQ
394800,쓰리빌리언,KOSDAQ
011785,금호석유화학우,KOSPI
065660,안트로젠,KOSDAQ
00279K,아모레퍼시픽홀딩스3우C,KOSPI
000970,한국주철관,KOSPI
093640,케이알엠,KOSDAQ
007570,일양약품,KOSPI
101970,우양에이치씨,KOSDAQ
041020,폴라리스오피스,KOSDAQ
138360,앤로보틱스,KOSDAQ
003830,대한화섬,KOSPI
041520,이엘씨,KOSDAQ
078070,유비쿼스홀딩스,KOSDAQ
042600,새로닉스,KOSDAQ
179290,엠아이텍,KOSDAQ
462520,조선내화,KOSPI
004090,한국석유,KOSPI
046440,KG파이낸셜,KOSDAQ
300080,플리토,KOSDAQ
054450,텔레칩스,KOSDAQ
089600,KT나스미디어,KOSDAQ
265740,엔에프씨,KOSDAQ
051370,인터플렉스,KOSDAQ
226590,엠디바이스,KOSDAQ
148150,세경하이테크,KOSDAQ
023600,삼보판지,KOSDAQ
432720,퀄리타스반도체,KOSDAQ
293480,하나제약,KOSPI
086890,이수앱지스,KOSDAQ
016880,웅진,KOSPI
271980,제일약품,KOSPI
025820,이구산업,KOSPI
049960,쎌바이오텍,KOSDAQ
004970,신라교역,KOSPI
272550,삼양패키징,KOSPI
140610,엔솔바이오사이언스,KONEX
001520,동양,KOSPI
0039P0,매드업,KOSDAQ
001045,CJ우,KOSPI
147830,제룡산업,KOSDAQ
469610,이노테크,KOSDAQ
035610,솔본,KOSDAQ
097955,CJ제일제당 우,KOSPI
005990,매일홀딩스,KOSDAQ
211270,AP위성,KOSDAQ
004150,한솔홀딩스,KOSPI
187870,디바이스,KOSDAQ
047770,코데즈컴바인,KOSDAQ
092070,디엔에프,KOSDAQ
126640,화신정공,KOSDAQ
114840,아이패밀리에스씨,KOSDAQ
489500,엘케이켐,KOSDAQ
071840,롯데하이마트,KOSPI
451760,컨텍,KOSDAQ
069510,에스텍,KOSDAQ
015890,태경산업,KOSPI
000020,동화약품,KOSPI
115310,인포바인,KOSDAQ
084990,헬릭스미스,KOSDAQ
107590,미원홀딩스,KOSPI
008350,남선알미늄,KOSPI
003480,한진중공업홀딩스,KOSPI
054920,한컴위드,KOSDAQ
073010,케이에스피,KOSDAQ
094280,효성ITX,KOSPI
228850,레이언스,KOSDAQ
001080,만호제강,KOSPI
158430,아톤,KOSDAQ
201490,미투온,KOSDAQ
290740,액트로,KOSDAQ
067280,멀티캠퍼스,KOSDAQ
220100,퓨쳐켐,KOSDAQ
212560,네오오토,KOSDAQ
457550,우진엔텍,KOSDAQ
007540,샘표,KOSPI
417010,나노팀,KOSDAQ
140670,알에스오토메이션,KOSDAQ
101360,에코앤드림,KOSDAQ
035080,그래디언트,KOSDAQ
004080,신흥,KOSPI
001210,금호전기,KOSPI
003100,선광,KOSDAQ
321550,티움바이오,KOSDAQ
003010,혜인,KOSPI
001540,안국약품,KOSDAQ
053260,금강철강,KOSDAQ
012610,경인양행,KOSPI
445180,퓨릿,KOSDAQ
156100,엘앤케이바이오,KOSDAQ
059120,아진엑스텍,KOSDAQ
039840,디오,KOSDAQ
048870,시너지이노베이션,KOSDAQ
251370,와이엠티,KOSDAQ
095700,제넥신,KOSDAQ
136540,윈스테크넷,KOSDAQ
105330,케이엔더블유,KOSDAQ
081000,일진다이아,KOSPI
002210,동성제약,KOSPI
474170,루미르,KOSDAQ
321370,센서뷰,KOSDAQ
080420,모다이노칩,KOSDAQ
004960,한신공영,KOSPI
443670,에스피소프트,KOSDAQ
024090,디씨엠,KOSPI
014280,금강공업,KOSPI
049720,고려신용정보,KOSDAQ
361390,제노코,KOSDAQ
282880,코윈로보틱스,KOSDAQ
322510,제이엘케이,KOSDAQ
038290,마크로젠,KOSDAQ
417500,제이아이테크,KOSDAQ
018470,조일알미늄,KOSPI
037070,파세코,KOSDAQ
102120,어보브반도체,KOSDAQ
079960,동양이엔피,KOSDAQ
009270,신원,KOSPI
264660,씨앤지하이테크,KOSDAQ
267290,경동도시가스,KOSPI
214390,경보제약,KOSPI
060150,인선이엔티,KOSDAQ
232680,라온로보틱스,KOSDAQ
042510,라온시큐어,KOSDAQ
021320,KCC건설,KOSDAQ
267320,나인테크,KOSDAQ
163730,핑거,KOSDAQ
285490,노바텍,KOSDAQ
079650,서산,KOSDAQ
006060,화승인더,KOSPI
142210,유니트론텍,KOSDAQ
013520,화승코퍼레이션,KOSPI
338840,와이바이오로직스,KOSDAQ
307750,국전,KOSDAQ
027710,팜스토리,KOSDAQ
950190,고스트스튜디오,KOSDAQ
331920,셀레믹스,KOSDAQ
408920,메쎄이상,KOSDAQ
108230,톱텍,KOSDAQ
146320,비씨엔씨,KOSDAQ
036690,코맥스,KOSDAQ
217950,파마리서치바이오,KONEX
418420,라온텍,KOSDAQ
078000,텔코웨어,KOSPI
011690,와이투솔루션,KOSPI
115500,케이씨에스,KOSDAQ
350520,이지스레지던스리츠,KOSPI
494120,큐리오시스,KOSDAQ
220260,켐트로스,KOSDAQ
210540,디와이파워,KOSPI
089470,HDC현대EP,KOSPI
396300,HT로보틱스,KOSDAQ
001360,삼성제약,KOSPI
002620,제일파마홀딩스,KOSPI
052860,아이앤씨,KOSDAQ
017510,세명전기,KOSDAQ
008970,KBI동양철관,KOSPI
297090,씨에스베어링,KOSDAQ
095190,신화프리텍,KOSDAQ
255220,SG,KOSDAQ
056090,시지메드텍,KOSDAQ
037560,LG헬로비전,KOSPI
214420,토니모리,KOSPI
322310,오로스테크놀로지,KOSDAQ
009070,KCTC,KOSPI
240550,동방메디컬,KOSDAQ
256940,킵스파마,KOSDAQ
261780,아리바이오랩,KOSDAQ
005800,신영와코루,KOSPI
008830,대동기어,KOSDAQ
041440,현대에버다임,KOSDAQ
153890,져스텍,KOSDAQ
0088M0,메쥬,KOSDAQ
009780,엠에스씨,KOSDAQ
387690,레메디,KOSDAQ
122450,KX,KOSDAQ
101170,우림피티에스,KOSDAQ
333430,일승,KOSDAQ
297890,HB솔루션,KOSDAQ
052260,현대바이오랜드,KOSDAQ
452190,한빛레이저,KOSDAQ
293580,나우IB,KOSDAQ
002390,한독,KOSPI
094840,슈프리마에이치큐,KOSDAQ
014530,극동유화,KOSPI
227840,현대코퍼레이션홀딩스,KOSPI
475230,엔알비,KOSDAQ
015590,DKME,KOSPI
308080,바이젠셀,KOSDAQ
336680,탑런토탈솔루션,KOSDAQ
049520,유아이엘,KOSDAQ
402490,그린리소스,KOSDAQ
351320,넥사다이내믹스,KOSDAQ
034590,인천도시가스,KOSPI
041590,플래스크,KOSDAQ
238540,나노솔루션,KONEX
0011A0,액스비스,KOSDAQ
079430,현대리바트,KOSPI
051980,중앙첨단소재,KOSDAQ
072950,빛샘전자,KOSDAQ
458650,성우,KOSDAQ
092220,KEC,KOSPI
017550,수산세보틱스,KOSPI
016740,두올,KOSPI
053080,케이엔솔,KOSDAQ
473980,노머스,KOSDAQ
474610,RF시스템즈,KOSDAQ
086980,쇼박스,KOSDAQ
051360,토비스,KOSDAQ
047310,파워로직스,KOSDAQ
172670,에이엘티,KOSDAQ
259630,엠플러스,KOSDAQ
37550L,DL이앤씨2우(전환),KOSPI
054050,NH농우바이오,KOSDAQ
189330,씨이랩,KOSDAQ
016710,대성홀딩스,KOSPI
063570,NICE인프라,KOSDAQ
037350,성도이엔지,KOSDAQ
389020,자람테크놀로지,KOSDAQ
090850,현대이지웰,KOSDAQ
083420,그린케미칼,KOSPI
039560,다산네트웍스,KOSDAQ
023450,동남합성,KOSPI
002460,HS화성,KOSPI
141000,비아트론,KOSDAQ
036630,세종텔레콤,KOSDAQ
217270,넵튠,KOSDAQ
067990,도이치모터스,KOSDAQ
008040,사조동아원,KOSPI
018120,진로발효,KOSDAQ
115440,우리넷,KOSDAQ
166480,코아스템켐온,KOSDAQ
040300,YTN,KOSDAQ
011810,STX,KOSPI
290720,푸드나무,KOSDAQ
067900,와이엔텍,KOSDAQ
012800,대창,KOSPI
012320,경동인베스트,KOSPI
039340,한국경제TV,KOSDAQ
013570,디와이,KOSPI
246710,티앤알바이오팹,KOSDAQ
299030,하나기술,KOSDAQ
106190,하이텍팜,KOSDAQ
217820,원익피앤이,KOSDAQ
396470,워트,KOSDAQ
071280,로체시스템즈,KOSDAQ
198440,강동씨앤엘,KOSDAQ
242040,나무AX,KOSDAQ
038540,상상인,KOSDAQ
004100,태양금속,KOSPI
209640,와이제이링크,KOSDAQ
012200,계양전기,KOSPI
950250,테라뷰,KOSDAQ
011280,태림포장,KOSPI
078935,GS우,KOSPI
006660,삼성공조,KOSPI
021820,세원정공,KOSPI
339950,아이비김영,KOSDAQ
073560,우리손에프앤지,KOSDAQ
100700,세운메디칼,KOSDAQ
475580,에이럭스,KOSDAQ
130580,나이스디앤비,KOSDAQ
109740,디에스케이,KOSDAQ
009580,무림P&P,KOSPI
120030,조선선재,KOSPI
123040,엠에스오토텍,KOSDAQ
120240,대정화금,KOSDAQ
053700,삼보모터스,KOSDAQ
004250,NPC,KOSPI
014580,태경비케이,KOSPI
048550,SM C&C,KOSDAQ
027970,한국제지,KOSPI
010100,한국무브넥스,KOSPI
248170,샘표식품,KOSPI
394420,리센스메디컬,KOSDAQ
192410,오늘이엔엠,KOSDAQ
311320,지오엘리먼트,KOSDAQ
123690,한국화장품,KOSPI
059210,메타바이오메드,KOSDAQ
013700,까뮤이앤씨,KOSPI
334970,프레스티지바이오로직스,KOSDAQ
088130,동아엘텍,KOSDAQ
035000,HS애드,KOSPI
162300,신스틸,KOSDAQ
289930,웨이비스,KOSDAQ
125210,아모그린텍,KOSDAQ
021080,에이티넘인베스트,KOSDAQ
310200,애니플러스,KOSDAQ
131030,옵투스제약,KOSDAQ
091440,한울소재과학,KOSDAQ
357880,SKAI,KOSDAQ
267850,아시아나IDT,KOSPI
119650,KC코트렐,KOSPI
182360,큐브엔터,KOSDAQ
453450,그리드위즈,KOSDAQ
002780,진흥기업,KOSPI
063170,서울옥션,KOSDAQ
323990,박셀바이오,KOSDAQ
014950,삼익제약,KOSDAQ
002450,삼익악기,KOSPI
006620,동구바이오제약,KOSDAQ
250060,모비스,KOSDAQ
217190,제너셈,KOSDAQ
309960,LB인베스트먼트,KOSDAQ
246720,아스타,KOSDAQ
366030,나인앤컴퍼니,KOSDAQ
352090,스톰테크,KOSDAQ
053350,이니텍,KOSDAQ
306620,지아이에스,KOSDAQ
067830,세이브존I&C,KOSPI
175250,아이큐어,KOSDAQ
187790,나노,KOSDAQ
066790,씨씨에스,KOSDAQ
264900,크라운제과,KOSPI
037030,파워넷,KOSDAQ
008260,NI스틸,KOSPI
298540,더네이쳐홀딩스,KOSDAQ
330350,위더스제약,KOSDAQ
036220,오상헬스케어,KOSDAQ
008700,아남전자,KOSPI
068240,다원시스,KOSDAQ
307930,컴퍼니케이,KOSDAQ
417310,코람코더원리츠,KOSPI
411080,샌즈랩,KOSDAQ
317770,엑스페릭스,KOSDAQ
439580,블루엠텍,KOSDAQ
005860,한일사료,KOSDAQ
052420,오성첨단소재,KOSDAQ
099750,이지케어텍,KOSDAQ
036010,아비코전자,KOSDAQ
017650,대림제지,KOSDAQ
002200,한국수출포장,KOSPI
014790,HL D&I,KOSPI
083500,에프엔에스테크,KOSDAQ
042500,링네트,KOSDAQ
007210,벽산,KOSPI
457370,한켐,KOSDAQ
363280,티와이홀딩스,KOSPI
002230,피에스텍,KOSDAQ
036580,팜스코,KOSPI
049950,미래컴퍼니,KOSDAQ
348350,위드텍,KOSDAQ
032560,황금에스티,KOSPI
173130,오파스넷,KOSDAQ
109610,에스와이,KOSDAQ
235980,메드팩토,KOSDAQ
014440,영보화학,KOSPI
432470,케이엔에스,KOSDAQ
307870,비투엔,KOSDAQ
066590,스모트로닉,KOSDAQ
362320,청담글로벌,KOSDAQ
047560,이스트소프트,KOSDAQ
070960,모나용평,KOSPI
493330,지에프아이,KOSDAQ
282720,금양그린파워,KOSDAQ
023900,풍국주정,KOSDAQ
040420,정상제이엘에스,KOSDAQ
001290,상상인증권,KOSPI
045970,코아시아,KOSDAQ
001275,부국증권우,KOSPI
053580,웹케시,KOSDAQ
074430,아미노로직스,KOSDAQ
255440,야스,KOSDAQ
019180,티에이치엔,KOSPI
322180,LS티라유텍,KOSDAQ
062970,한국첨단소재,KOSDAQ
419050,삼기에너지솔루션즈,KOSDAQ
357230,에이치피오,KOSDAQ
093920,서원인텍,KOSDAQ
006840,AK홀딩스,KOSPI
33626K,두산퓨얼셀1우,KOSPI
009300,삼아제약,KOSDAQ
007610,선도전기,KOSPI
013310,아진산업,KOSDAQ
049080,기가레인,KOSDAQ
023000,삼원강재,KOSPI
226400,오스테오닉,KOSDAQ
900260,로스웰,KOSDAQ
058850,KTcs,KOSPI
058860,KTis,KOSPI
096240,크레버스,KOSDAQ
263720,디앤씨미디어,KOSDAQ
048530,인트론바이오,KOSDAQ
091120,이엠텍,KOSDAQ
054540,삼영엠텍,KOSDAQ
052460,아이크래프트,KOSDAQ
000850,화천기공,KOSPI
025620,차AI헬스케어,KOSPI
205100,엑셈,KOSDAQ
129920,대성하이텍,KOSDAQ
294630,서남,KOSDAQ
004650,창해에탄올,KOSDAQ
033290,로젠,KOSDAQ
072020,중앙백신,KOSDAQ
004140,동방,KOSPI
065450,빅텍,KOSDAQ
040350,크레오에스지,KOSDAQ
357580,아모센스,KOSDAQ
029480,광무,KOSDAQ
100590,머큐리,KOSDAQ
0015S0,페스카로,KOSDAQ
234300,에스트래픽,KOSDAQ
004890,동일산업,KOSPI
215100,로보로보,KOSDAQ
025950,동신건설,KOSDAQ
058820,CMG제약,KOSDAQ
078890,가온그룹,KOSDAQ
096775,SK이노베이션우,KOSPI
086960,MDS테크,KOSDAQ
330730,스톤브릿지벤처스,KOSDAQ
049180,셀루메드,KOSDAQ
380550,뉴로핏,KOSDAQ
183490,엔지켐생명과학,KOSDAQ
078140,대봉엘에스,KOSDAQ
185490,아이진,KOSDAQ
100130,동국S&C,KOSDAQ
038110,에코플라스틱,KOSDAQ
101330,모베이스,KOSDAQ
006090,사조오양,KOSPI
086710,선진뷰티사이언스,KOSDAQ
002600,조흥,KOSPI
011700,한신기계,KOSPI
048910,대원미디어,KOSDAQ
137950,제이씨케미칼,KOSDAQ
007820,엠엑스로보틱스,KOSDAQ
139990,아주스틸,KOSPI
036640,HRS,KOSDAQ
234030,싸이닉솔루션,KOSDAQ
109070,주성코퍼레이션,KOSPI
381620,제닉스로보틱스,KOSDAQ
950130,엑세스바이오,KOSDAQ
044990,에이치엔에스하이텍,KOSDAQ
418470,KT밀리의서재,KOSDAQ
032300,한국파마,KOSDAQ
149980,하이로닉,KOSDAQ
412540,제일엠앤에스,KOSDAQ
066430,아이로보틱스,KOSDAQ
007980,TP,KOSPI
105740,디케이락,KOSDAQ
079810,APS이노베이션,KOSDAQ
066980,한성크린텍,KOSDAQ
047820,초록뱀미디어,KOSDAQ
111380,동인기연,KOSPI
131370,알서포트,KOSDAQ
004590,한국가구,KOSDAQ
089230,THE E&M,KOSDAQ
033560,블루콤,KOSDAQ
094860,네오리진,KOSDAQ
067000,조이시티,KOSDAQ
371950,풍원정밀,KOSDAQ
0007J0,인벤테라,KOSDAQ
140070,서플러스글로벌,KOSDAQ
054670,대한뉴팜,KOSDAQ
478560,블랙야크아이앤씨,KOSDAQ
302550,리메드,KOSDAQ
246960,SCL사이언스,KOSDAQ
052900,KX하이텍,KOSDAQ
023800,인지컨트롤스,KOSPI
032540,TJ미디어,KOSDAQ
000440,중앙에너비스,KOSDAQ
037760,쎄니트,KOSDAQ
002220,한일철강,KOSPI
066700,테라젠이텍스,KOSDAQ
142280,녹십자엠에스,KOSDAQ
365330,에스와이스틸텍,KOSDAQ
0117P0,피스피스스튜디오,KOSDAQ
382840,원준,KOSDAQ
019550,SBI인베스트먼트,KOSDAQ
263800,데이타솔루션,KOSDAQ
412350,레이저쎌,KOSDAQ
040160,누리플렉스,KOSDAQ
000590,CS홀딩스,KOSPI
475430,키스트론,KOSDAQ
066310,큐에스아이,KOSDAQ
009180,한솔로지스틱스,KOSPI
0017J0,세미티에스,KOSDAQ
069730,DSR제강,KOSPI
005740,크라운해태홀딩스,KOSPI
004840,DRB동일,KOSPI
396270,넥스트칩,KOSDAQ
024880,케이피에프,KOSDAQ
253840,수젠텍,KOSDAQ
487400,케이앤에스아이앤씨,KOSDAQ
223250,드림씨아이에스,KOSDAQ
058400,KNN,KOSDAQ
389030,지니너스,KOSDAQ
083790,CG인바이츠,KOSDAQ
124560,태웅로직스,KOSDAQ
048430,유라테크,KOSDAQ
117670,알파칩스,KOSDAQ
063080,컴투스홀딩스,KOSDAQ
003580,HLB글로벌,KOSPI
487580,폴레드,KOSDAQ
225530,HC보광산업,KOSDAQ
107600,새빗켐,KOSDAQ
331380,포커스에이아이,KOSDAQ
088390,이녹스,KOSDAQ
389140,포바이포,KOSDAQ
007590,동방아그로,KOSPI
163560,동일고무벨트,KOSPI
038680,에스넷,KOSDAQ
073640,테라사이언스,KOSDAQ
030960,양지사,KOSDAQ
012700,리드코프,KOSDAQ
017480,삼현철강,KOSDAQ
000105,유한양행우,KOSPI
251120,바이오에프디엔씨,KOSDAQ
041930,SY동아,KOSDAQ
020710,시공테크,KOSDAQ
168330,내츄럴엔도텍,KOSDAQ
102370,케이옥션,KOSDAQ
004770,써니전자,KOSPI
084680,이월드,KOSPI
060570,드림어스컴퍼니,KOSDAQ
084730,팅크웨어,KOSDAQ
228340,동양파일,KOSDAQ
011370,서한,KOSDAQ
001260,남광토건,KOSPI
024740,한일단조,KOSDAQ
010960,삼호개발,KOSPI
013360,일성건설,KOSPI
040910,아이씨디,KOSDAQ
451250,삐아,KOSDAQ
282620,기도산업,KOSDAQ
005750,대림바스,KOSPI
320000,한울반도체,KOSDAQ
303810,동국생명과학,KOSDAQ
090470,제이스로보틱스,KOSDAQ
060590,씨티씨바이오,KOSDAQ
080010,이상네트웍스,KOSDAQ
208140,정다운,KOSDAQ
170030,현대공업,KOSDAQ
091590,남화토건,KOSDAQ
026150,특수건설,KOSDAQ
012790,신일제약,KOSDAQ
039980,폴라리스AI,KOSDAQ
456070,이엔셀,KOSDAQ
013870,지엠비코리아,KOSPI
053280,예스24,KOSDAQ
058630,엠게임,KOSDAQ
038460,바이오스마트,KOSDAQ
065510,휴비츠,KOSDAQ
302430,이노메트리,KOSDAQ
011320,유니크,KOSDAQ
413390,엠오티,KOSDAQ
045660,에이텍,KOSDAQ
360070,탑머티리얼,KOSDAQ
228670,레이,KOSDAQ
085670,뉴프렉스,KOSDAQ
001020,페이퍼코리아,KOSPI
388870,파로스아이바이오,KOSDAQ
456570,아이엠지티,KONEX
347890,엠엑스온,KOSDAQ
0004V0,엔비알모션,KOSDAQ
234920,자이글,KOSDAQ
041910,폴라리스AI파마,KOSDAQ
096350,대창솔루션,KOSDAQ
171120,라이온켐텍,KOSDAQ
337930,젝시믹스,KOSDAQ
347000,센코,KOSDAQ
128660,피제이메탈,KOSDAQ
155660,DSR,KOSPI
104460,디와이피엔에프,KOSDAQ
095720,웅진씽크빅,KOSPI
217330,싸이토젠,KOSDAQ
014160,대영포장,KOSPI
063160,종근당바이오,KOSPI
067370,선바이오,KOSDAQ
